Model,Accuracy,Sensitivity,Specificity,Precision,Recall,F1,Baccuracy
bayesglm,0.733333333333333,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.7125,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.779220779220779,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.784810126582278,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.807692307692308,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.8125,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.753086419753086,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.7,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.725,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.7,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.75,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.716216216216216,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.734177215189873,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.792207792207792,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.732558139534884,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.824324324324324,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.73972602739726,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.780487804878049,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.728395061728395,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.75609756097561,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.743243243243243,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.792682926829268,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.792207792207792,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.827160493827161,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
bayesglm,0.679012345679012,0.753134040501447,0.758547008547009,0.775571002979146,0.753134040501447,0.764187866927593,0.755840524524227
glm,0.773333333333333,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.75,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.831168831168831,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.772151898734177,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.756410256410256,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.8,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.802469135802469,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.675,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
glm,0.7,0.769527483124397,0.762820512820513,0.782352941176471,0.769527483124397,0.775887214389888,0.766173997972455
